slice_id,slice_type,timestamp,throughput_mbps,latency_ms,capacity_mbps,utilization,spike_label
slice-mmtc-01,mMTC,2026-09-14 14:56:04.961545+00:00,28.48,12.55,100.0,0.215,
slice-mmtc-01,mMTC,2026-09-14 15:01:04.961545+00:00,25.29,16.5,100.0,0.2149,
slice-mmtc-01,mMTC,2026-09-14 15:06:04.961545+00:00,25.55,15.69,100.0,0.2148,
slice-mmtc-01,mMTC,2026-09-14 15:11:04.961545+00:00,21.36,17.18,100.0,0.2147,
slice-mmtc-01,mMTC,2026-09-14 15:16:04.961545+00:00,17.51,16.53,100.0,0.2146,
slice-mmtc-01,mMTC,2026-09-14 15:21:04.961545+00:00,24.12,14.04,100.0,0.2145,
slice-mmtc-01,mMTC,2026-09-14 15:26:04.961545+00:00,18.91,17.14,100.0,0.2144,
slice-mmtc-01,mMTC,2026-09-14 15:31:04.961545+00:00,33.21,15.25,100.0,0.2143,
slice-mmtc-01,mMTC,2026-09-14 15:36:04.961545+00:00,24.04,12.95,100.0,0.2141,
slice-mmtc-01,mMTC,2026-09-14 15:41:04.961545+00:00,18.4,16.02,100.0,0.214,
slice-mmtc-01,mMTC,2026-09-14 15:46:04.961545+00:00,14.07,17.17,100.0,0.2139,
slice-mmtc-01,mMTC,2026-09-14 15:51:04.961545+00:00,20.05,15.44,100.0,0.2138,
slice-mmtc-01,mMTC,2026-09-14 15:56:04.961545+00:00,26.6,13.97,100.0,0.2136,
slice-mmtc-01,mMTC,2026-09-14 16:01:04.961545+00:00,18.56,15.66,100.0,0.2135,
slice-mmtc-01,mMTC,2026-09-14 16:06:04.961545+00:00,24.13,16.45,100.0,0.2133,
slice-mmtc-01,mMTC,2026-09-14 16:11:04.961545+00:00,14.01,16.15,100.0,0.2132,
slice-mmtc-01,mMTC,2026-09-14 16:16:04.961545+00:00,28.44,13.59,100.0,0.213,
slice-mmtc-01,mMTC,2026-09-14 16:21:04.961545+00:00,16.19,16.84,100.0,0.2129,
slice-mmtc-01,mMTC,2026-09-14 16:26:04.961545+00:00,18.28,14.8,100.0,0.2128,
slice-mmtc-01,mMTC,2026-09-14 16:31:04.961545+00:00,18.5,13.82,100.0,0.2126,
slice-mmtc-01,mMTC,2026-09-14 16:36:04.961545+00:00,23.48,14.11,100.0,0.2125,
slice-mmtc-01,mMTC,2026-09-14 16:41:04.961545+00:00,22.24,15.63,100.0,0.2123,
slice-mmtc-01,mMTC,2026-09-14 16:46:04.961545+00:00,21.8,14.28,100.0,0.2122,
slice-mmtc-01,mMTC,2026-09-14 16:51:04.961545+00:00,22.53,15.03,100.0,0.2121,
slice-mmtc-01,mMTC,2026-09-14 16:56:04.961545+00:00,20.67,13.44,100.0,0.2119,
slice-mmtc-01,mMTC,2026-09-14 17:01:04.961545+00:00,18.85,13.85,100.0,0.2118,
slice-mmtc-01,mMTC,2026-09-14 17:06:04.961545+00:00,18.92,15.68,100.0,0.2117,
slice-mmtc-01,mMTC,2026-09-14 17:11:04.961545+00:00,20.7,15.1,100.0,0.2115,
slice-mmtc-01,mMTC,2026-09-14 17:16:04.961545+00:00,21.07,17.4,100.0,0.2114,
slice-mmtc-01,mMTC,2026-09-14 17:21:04.961545+00:00,18.53,14.22,100.0,0.2113,
slice-mmtc-01,mMTC,2026-09-14 17:26:04.961545+00:00,21.59,17.09,100.0,0.2112,
slice-mmtc-01,mMTC,2026-09-14 17:31:04.961545+00:00,16.93,13.8,100.0,0.2111,
slice-mmtc-01,mMTC,2026-09-14 17:36:04.961545+00:00,20.12,14.5,100.0,0.211,
slice-mmtc-01,mMTC,2026-09-14 17:41:04.961545+00:00,27.97,16.82,100.0,0.2109,
slice-mmtc-01,mMTC,2026-09-14 17:46:04.961545+00:00,21.88,14.73,100.0,0.2108,
slice-mmtc-01,mMTC,2026-09-14 17:51:04.961545+00:00,27.99,12.67,100.0,0.2107,
slice-mmtc-01,mMTC,2026-09-14 17:56:04.961545+00:00,22.6,14.85,100.0,0.2106,
slice-mmtc-01,mMTC,2026-09-14 18:01:04.961545+00:00,13.93,16.34,100.0,0.2105,
slice-mmtc-01,mMTC,2026-09-14 18:06:04.961545+00:00,18.24,16.77,100.0,0.2104,
slice-mmtc-01,mMTC,2026-09-14 18:11:04.961545+00:00,21.77,15.18,100.0,0.2103,
slice-mmtc-01,mMTC,2026-09-14 18:16:04.961545+00:00,27.6,14.41,100.0,0.2102,
slice-mmtc-01,mMTC,2026-09-14 18:21:04.961545+00:00,19.74,15.32,100.0,0.2102,
slice-mmtc-01,mMTC,2026-09-14 18:26:04.961545+00:00,16.4,14.74,100.0,0.2101,
slice-mmtc-01,mMTC,2026-09-14 18:31:04.961545+00:00,23.79,15.34,100.0,0.21,
slice-mmtc-01,mMTC,2026-09-14 18:36:04.961545+00:00,28.43,15.58,100.0,0.2099,
slice-mmtc-01,mMTC,2026-09-14 18:41:04.961545+00:00,18.58,15.99,100.0,0.2099,
slice-mmtc-01,mMTC,2026-09-14 18:46:04.961545+00:00,18.22,16.29,100.0,0.2098,
slice-mmtc-01,mMTC,2026-09-14 18:51:04.961545+00:00,30.85,14.44,100.0,0.2097,
slice-mmtc-01,mMTC,2026-09-14 18:56:04.961545+00:00,9.82,14.85,100.0,0.2097,
slice-mmtc-01,mMTC,2026-09-14 19:01:04.961545+00:00,13.71,13.9,100.0,0.2096,
slice-mmtc-01,mMTC,2026-09-14 19:06:04.961545+00:00,23.47,13.48,100.0,0.2095,
slice-mmtc-01,mMTC,2026-09-14 19:11:04.961545+00:00,23.11,16.86,100.0,0.2095,
slice-mmtc-01,mMTC,2026-09-14 19:16:04.961545+00:00,21.26,14.15,100.0,0.2094,
slice-mmtc-01,mMTC,2026-09-14 19:21:04.961545+00:00,21.5,15.11,100.0,0.2093,
slice-mmtc-01,mMTC,2026-09-14 19:26:04.961545+00:00,20.65,15.17,100.0,0.2093,
slice-mmtc-01,mMTC,2026-09-14 19:31:04.961545+00:00,28.01,14.71,100.0,0.2092,
slice-mmtc-01,mMTC,2026-09-14 19:36:04.961545+00:00,14.26,12.37,100.0,0.2091,
slice-mmtc-01,mMTC,2026-09-14 19:41:04.961545+00:00,20.25,14.33,100.0,0.209,
slice-mmtc-01,mMTC,2026-09-14 19:46:04.961545+00:00,28.65,14.84,100.0,0.2089,
slice-mmtc-01,mMTC,2026-09-14 19:51:04.961545+00:00,12.73,14.54,100.0,0.2088,
slice-mmtc-01,mMTC,2026-09-14 19:56:04.961545+00:00,14.7,16.27,100.0,0.2087,
slice-mmtc-01,mMTC,2026-09-14 20:01:04.961545+00:00,18.68,15.03,100.0,0.2086,
slice-mmtc-01,mMTC,2026-09-14 20:06:04.961545+00:00,16.47,15.01,100.0,0.2084,
slice-mmtc-01,mMTC,2026-09-14 20:11:04.961545+00:00,38.93,15.55,100.0,0.2083,
slice-mmtc-01,mMTC,2026-09-14 20:16:04.961545+00:00,21.06,15.92,100.0,0.2082,
slice-mmtc-01,mMTC,2026-09-14 20:21:04.961545+00:00,22.79,13.27,100.0,0.208,
slice-mmtc-01,mMTC,2026-09-14 20:26:04.961545+00:00,24.96,16.31,100.0,0.2078,
slice-mmtc-01,mMTC,2026-09-14 20:31:04.961545+00:00,19.99,15.11,100.0,0.2077,
slice-mmtc-01,mMTC,2026-09-14 20:36:04.961545+00:00,23.85,15.3,100.0,0.2075,
slice-mmtc-01,mMTC,2026-09-14 20:41:04.961545+00:00,21.59,14.52,100.0,0.2073,
slice-mmtc-01,mMTC,2026-09-14 20:46:04.961545+00:00,17.42,14.96,100.0,0.2071,
slice-mmtc-01,mMTC,2026-09-14 20:51:04.961545+00:00,16.58,14.96,100.0,0.2069,
slice-mmtc-01,mMTC,2026-09-14 20:56:04.961545+00:00,12.99,15.04,100.0,0.2067,
slice-mmtc-01,mMTC,2026-09-14 21:01:04.961545+00:00,25.2,15.5,100.0,0.2064,
slice-mmtc-01,mMTC,2026-09-14 21:06:04.961545+00:00,11.03,17.16,100.0,0.2062,
slice-mmtc-01,mMTC,2026-09-14 21:11:04.961545+00:00,7.39,15.27,100.0,0.2059,
slice-mmtc-01,mMTC,2026-09-14 21:16:04.961545+00:00,28.6,18.15,100.0,0.2057,
slice-mmtc-01,mMTC,2026-09-14 21:21:04.961545+00:00,32.1,14.94,100.0,0.2054,
slice-mmtc-01,mMTC,2026-09-14 21:26:04.961545+00:00,25.68,14.52,100.0,0.2051,
slice-mmtc-01,mMTC,2026-09-14 21:31:04.961545+00:00,16.77,13.95,100.0,0.2048,
slice-mmtc-01,mMTC,2026-09-14 21:36:04.961545+00:00,22.04,16.02,100.0,0.2045,
slice-mmtc-01,mMTC,2026-09-14 21:41:04.961545+00:00,10.78,14.87,100.0,0.2042,
slice-mmtc-01,mMTC,2026-09-14 21:46:04.961545+00:00,19.34,14.49,100.0,0.2039,
slice-mmtc-01,mMTC,2026-09-14 21:51:04.961545+00:00,35.31,15.21,100.0,0.2035,
slice-mmtc-01,mMTC,2026-09-14 21:56:04.961545+00:00,12.28,14.68,100.0,0.2032,
slice-mmtc-01,mMTC,2026-09-14 22:01:04.961545+00:00,25.82,17.56,100.0,0.2028,
slice-mmtc-01,mMTC,2026-09-14 22:06:04.961545+00:00,29.2,14.71,100.0,0.2025,
slice-mmtc-01,mMTC,2026-09-14 22:11:04.961545+00:00,22.36,15.73,100.0,0.2021,
slice-mmtc-01,mMTC,2026-09-14 22:16:04.961545+00:00,19.08,14.18,100.0,0.2017,
slice-mmtc-01,mMTC,2026-09-14 22:21:04.961545+00:00,27.88,13.25,100.0,0.2014,
slice-mmtc-01,mMTC,2026-09-14 22:26:04.961545+00:00,26.53,14.0,100.0,0.201,
slice-mmtc-01,mMTC,2026-09-14 22:31:04.961545+00:00,20.36,17.24,100.0,0.2006,
slice-mmtc-01,mMTC,2026-09-14 22:36:04.961545+00:00,20.17,15.95,100.0,0.2002,
slice-mmtc-01,mMTC,2026-09-14 22:41:04.961545+00:00,22.2,16.32,100.0,0.1998,
slice-mmtc-01,mMTC,2026-09-14 22:46:04.961545+00:00,14.01,16.71,100.0,0.1994,
slice-mmtc-01,mMTC,2026-09-14 22:51:04.961545+00:00,27.34,17.16,100.0,0.199,
slice-mmtc-01,mMTC,2026-09-14 22:56:04.961545+00:00,11.31,15.32,100.0,0.1986,
slice-mmtc-01,mMTC,2026-09-14 23:01:04.961545+00:00,21.48,14.81,100.0,0.1982,
slice-mmtc-01,mMTC,2026-09-14 23:06:04.961545+00:00,25.34,13.31,100.0,0.1978,
slice-mmtc-01,mMTC,2026-09-14 23:11:04.961545+00:00,16.47,17.27,100.0,0.1974,
slice-mmtc-01,mMTC,2026-09-14 23:16:04.961545+00:00,17.68,14.66,100.0,0.197,
slice-mmtc-01,mMTC,2026-09-14 23:21:04.961545+00:00,18.27,14.24,100.0,0.1966,
slice-mmtc-01,mMTC,2026-09-14 23:26:04.961545+00:00,22.79,15.71,100.0,0.1962,
slice-mmtc-01,mMTC,2026-09-14 23:31:04.961545+00:00,19.87,13.91,100.0,0.1958,
slice-mmtc-01,mMTC,2026-09-14 23:36:04.961545+00:00,18.23,16.3,100.0,0.1954,
slice-mmtc-01,mMTC,2026-09-14 23:41:04.961545+00:00,24.41,14.08,100.0,0.195,
slice-mmtc-01,mMTC,2026-09-14 23:46:04.961545+00:00,8.99,13.85,100.0,0.1947,
slice-mmtc-01,mMTC,2026-09-14 23:51:04.961545+00:00,22.16,14.53,100.0,0.1943,
slice-mmtc-01,mMTC,2026-09-14 23:56:04.961545+00:00,28.48,15.47,100.0,0.1939,
slice-mmtc-01,mMTC,2026-09-15 00:01:04.961545+00:00,29.86,16.37,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:06:04.961545+00:00,8.58,14.71,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:11:04.961545+00:00,15.55,13.23,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:16:04.961545+00:00,15.06,13.75,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:21:04.961545+00:00,15.95,13.89,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:26:04.961545+00:00,21.21,15.34,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:31:04.961545+00:00,20.48,16.4,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:36:04.961545+00:00,15.19,16.14,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:41:04.961545+00:00,17.85,15.54,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:46:04.961545+00:00,11.64,14.54,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:51:04.961545+00:00,19.48,17.54,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 00:56:04.961545+00:00,26.48,13.74,100.0,0.1851,
slice-mmtc-01,mMTC,2026-09-15 01:01:04.961545+00:00,21.06,15.91,100.0,0.1852,
slice-mmtc-01,mMTC,2026-09-15 01:06:04.961545+00:00,20.42,13.91,100.0,0.1852,
slice-mmtc-01,mMTC,2026-09-15 01:11:04.961545+00:00,14.58,14.09,100.0,0.1852,
slice-mmtc-01,mMTC,2026-09-15 01:16:04.961545+00:00,18.03,16.57,100.0,0.1852,
slice-mmtc-01,mMTC,2026-09-15 01:21:04.961545+00:00,22.68,18.13,100.0,0.1852,
slice-mmtc-01,mMTC,2026-09-15 01:26:04.961545+00:00,16.21,13.98,100.0,0.1852,
slice-mmtc-01,mMTC,2026-09-15 01:31:04.961545+00:00,39.27,14.83,100.0,0.1852,
slice-mmtc-01,mMTC,2026-09-15 01:36:04.961545+00:00,21.61,14.14,100.0,0.1852,
slice-mmtc-01,mMTC,2026-09-15 01:41:04.961545+00:00,12.66,15.9,100.0,0.1853,
slice-mmtc-01,mMTC,2026-09-15 01:46:04.961545+00:00,20.99,18.05,100.0,0.1853,
slice-mmtc-01,mMTC,2026-09-15 01:51:04.961545+00:00,11.94,16.31,100.0,0.1853,
slice-mmtc-01,mMTC,2026-09-15 01:56:04.961545+00:00,19.74,12.99,100.0,0.1853,
slice-mmtc-01,mMTC,2026-09-15 02:01:04.961545+00:00,30.09,15.06,100.0,0.1853,
slice-mmtc-01,mMTC,2026-09-15 02:06:04.961545+00:00,25.1,14.64,100.0,0.1854,
slice-mmtc-01,mMTC,2026-09-15 02:11:04.961545+00:00,25.63,15.04,100.0,0.1854,
slice-mmtc-01,mMTC,2026-09-15 02:16:04.961545+00:00,20.64,17.46,100.0,0.1854,
slice-mmtc-01,mMTC,2026-09-15 02:21:04.961545+00:00,18.71,17.71,100.0,0.1854,
slice-mmtc-01,mMTC,2026-09-15 02:26:04.961545+00:00,27.06,16.13,100.0,0.1855,
slice-mmtc-01,mMTC,2026-09-15 02:31:04.961545+00:00,25.53,15.74,100.0,0.1855,
slice-mmtc-01,mMTC,2026-09-15 02:36:04.961545+00:00,18.65,13.86,100.0,0.1855,
slice-mmtc-01,mMTC,2026-09-15 02:41:04.961545+00:00,24.28,13.55,100.0,0.1855,
slice-mmtc-01,mMTC,2026-09-15 02:46:04.961545+00:00,17.75,14.02,100.0,0.1856,
slice-mmtc-01,mMTC,2026-09-15 02:51:04.961545+00:00,13.96,15.58,100.0,0.1856,
slice-mmtc-01,mMTC,2026-09-15 02:56:04.961545+00:00,6.02,15.42,100.0,0.1857,
slice-mmtc-01,mMTC,2026-09-15 03:01:04.961545+00:00,12.43,14.64,100.0,0.1857,
slice-mmtc-01,mMTC,2026-09-15 03:06:04.961545+00:00,12.38,16.58,100.0,0.1857,
slice-mmtc-01,mMTC,2026-09-15 03:11:04.961545+00:00,17.51,15.95,100.0,0.1858,
slice-mmtc-01,mMTC,2026-09-15 03:16:04.961545+00:00,20.75,15.17,100.0,0.1858,
slice-mmtc-01,mMTC,2026-09-15 03:21:04.961545+00:00,17.77,16.11,100.0,0.1859,
slice-mmtc-01,mMTC,2026-09-15 03:26:04.961545+00:00,30.07,13.16,100.0,0.1859,
slice-mmtc-01,mMTC,2026-09-15 03:31:04.961545+00:00,17.56,14.91,100.0,0.186,
slice-mmtc-01,mMTC,2026-09-15 03:36:04.961545+00:00,19.38,15.97,100.0,0.186,
slice-mmtc-01,mMTC,2026-09-15 03:41:04.961545+00:00,15.81,14.59,100.0,0.1861,
slice-mmtc-01,mMTC,2026-09-15 03:46:04.961545+00:00,21.34,14.08,100.0,0.1861,
slice-mmtc-01,mMTC,2026-09-15 03:51:04.961545+00:00,22.19,14.07,100.0,0.1862,
slice-mmtc-01,mMTC,2026-09-15 03:56:04.961545+00:00,13.98,14.34,100.0,0.1863,
slice-mmtc-01,mMTC,2026-09-15 04:01:04.961545+00:00,7.85,17.31,100.0,0.1863,
slice-mmtc-01,mMTC,2026-09-15 04:06:04.961545+00:00,30.68,16.64,100.0,0.1864,
slice-mmtc-01,mMTC,2026-09-15 04:11:04.961545+00:00,10.45,13.07,100.0,0.1865,
slice-mmtc-01,mMTC,2026-09-15 04:16:04.961545+00:00,18.89,15.38,100.0,0.1866,
slice-mmtc-01,mMTC,2026-09-15 04:21:04.961545+00:00,32.57,17.71,100.0,0.1866,
slice-mmtc-01,mMTC,2026-09-15 04:26:04.961545+00:00,22.47,16.09,100.0,0.1867,maintenance_dip
slice-mmtc-01,mMTC,2026-09-15 04:31:04.961545+00:00,14.67,13.57,100.0,0.1868,maintenance_dip
slice-mmtc-01,mMTC,2026-09-15 04:36:04.961545+00:00,3.21,13.38,100.0,0.1869,maintenance_dip
slice-mmtc-01,mMTC,2026-09-15 04:41:04.961545+00:00,18.71,15.11,100.0,0.187,maintenance_dip
slice-mmtc-01,mMTC,2026-09-15 04:46:04.961545+00:00,21.52,14.9,100.0,0.1871,maintenance_dip
slice-mmtc-01,mMTC,2026-09-15 04:51:04.961545+00:00,25.32,13.7,100.0,0.1872,
slice-mmtc-01,mMTC,2026-09-15 04:56:04.961545+00:00,20.44,15.18,100.0,0.1873,
slice-mmtc-01,mMTC,2026-09-15 05:01:04.961545+00:00,14.51,16.85,100.0,0.1874,
slice-mmtc-01,mMTC,2026-09-15 05:06:04.961545+00:00,18.62,16.39,100.0,0.1875,
slice-mmtc-01,mMTC,2026-09-15 05:11:04.961545+00:00,33.11,16.0,100.0,0.1876,
slice-mmtc-01,mMTC,2026-09-15 05:16:04.961545+00:00,21.07,16.3,100.0,0.1878,
slice-mmtc-01,mMTC,2026-09-15 05:21:04.961545+00:00,19.69,17.49,100.0,0.1879,
slice-mmtc-01,mMTC,2026-09-15 05:26:04.961545+00:00,20.08,14.87,100.0,0.188,
slice-mmtc-01,mMTC,2026-09-15 05:31:04.961545+00:00,24.21,14.75,100.0,0.1882,
slice-mmtc-01,mMTC,2026-09-15 05:36:04.961545+00:00,14.34,15.34,100.0,0.1883,
slice-mmtc-01,mMTC,2026-09-15 05:41:04.961545+00:00,21.11,14.72,100.0,0.1885,
slice-mmtc-01,mMTC,2026-09-15 05:46:04.961545+00:00,24.88,14.42,100.0,0.1886,
slice-mmtc-01,mMTC,2026-09-15 05:51:04.961545+00:00,28.93,16.51,100.0,0.1888,
slice-mmtc-01,mMTC,2026-09-15 05:56:04.961545+00:00,24.05,15.46,100.0,0.1889,
slice-mmtc-01,mMTC,2026-09-15 06:01:04.961545+00:00,19.83,15.07,100.0,0.1891,
slice-mmtc-01,mMTC,2026-09-15 06:06:04.961545+00:00,27.76,15.08,100.0,0.1893,
slice-mmtc-01,mMTC,2026-09-15 06:11:04.961545+00:00,33.66,16.53,100.0,0.1894,
slice-mmtc-01,mMTC,2026-09-15 06:16:04.961545+00:00,11.77,14.8,100.0,0.1896,
slice-mmtc-01,mMTC,2026-09-15 06:21:04.961545+00:00,16.54,13.78,100.0,0.1898,
slice-mmtc-01,mMTC,2026-09-15 06:26:04.961545+00:00,12.81,14.03,100.0,0.19,
slice-mmtc-01,mMTC,2026-09-15 06:31:04.961545+00:00,21.4,17.53,100.0,0.1902,
slice-mmtc-01,mMTC,2026-09-15 06:36:04.961545+00:00,20.15,14.43,100.0,0.1904,
slice-mmtc-01,mMTC,2026-09-15 06:41:04.961545+00:00,16.23,13.39,100.0,0.1906,
slice-mmtc-01,mMTC,2026-09-15 06:46:04.961545+00:00,15.78,15.67,100.0,0.1908,
slice-mmtc-01,mMTC,2026-09-15 06:51:04.961545+00:00,18.08,17.7,100.0,0.1911,
slice-mmtc-01,mMTC,2026-09-15 06:56:04.961545+00:00,30.36,15.01,100.0,0.1913,
slice-mmtc-01,mMTC,2026-09-15 07:01:04.961545+00:00,27.82,13.25,100.0,0.1915,
slice-mmtc-01,mMTC,2026-09-15 07:06:04.961545+00:00,18.82,15.06,100.0,0.1918,
slice-mmtc-01,mMTC,2026-09-15 07:11:04.961545+00:00,24.79,14.39,100.0,0.192,
slice-mmtc-01,mMTC,2026-09-15 07:16:04.961545+00:00,18.65,16.4,100.0,0.1923,
slice-mmtc-01,mMTC,2026-09-15 07:21:04.961545+00:00,23.65,15.93,100.0,0.1925,
slice-mmtc-01,mMTC,2026-09-15 07:26:04.961545+00:00,14.36,14.75,100.0,0.1928,
slice-mmtc-01,mMTC,2026-09-15 07:31:04.961545+00:00,15.59,15.07,100.0,0.1931,
slice-mmtc-01,mMTC,2026-09-15 07:36:04.961545+00:00,28.79,14.89,100.0,0.1933,
slice-mmtc-01,mMTC,2026-09-15 07:41:04.961545+00:00,16.68,15.76,100.0,0.1936,
slice-mmtc-01,mMTC,2026-09-15 07:46:04.961545+00:00,20.03,13.63,100.0,0.1939,
slice-mmtc-01,mMTC,2026-09-15 07:51:04.961545+00:00,22.93,17.87,100.0,0.1942,
slice-mmtc-01,mMTC,2026-09-15 07:56:04.961545+00:00,19.86,13.92,100.0,0.1945,
slice-mmtc-01,mMTC,2026-09-15 08:01:04.961545+00:00,19.67,14.12,100.0,0.1948,
slice-mmtc-01,mMTC,2026-09-15 08:06:04.961545+00:00,24.65,15.16,100.0,0.1951,
slice-mmtc-01,mMTC,2026-09-15 08:11:04.961545+00:00,18.68,14.41,100.0,0.1954,
slice-mmtc-01,mMTC,2026-09-15 08:16:04.961545+00:00,10.63,16.7,100.0,0.1957,
slice-mmtc-01,mMTC,2026-09-15 08:21:04.961545+00:00,19.88,13.39,100.0,0.1961,
slice-mmtc-01,mMTC,2026-09-15 08:26:04.961545+00:00,19.44,14.13,100.0,0.1964,
slice-mmtc-01,mMTC,2026-09-15 08:31:04.961545+00:00,18.02,14.78,100.0,0.1967,
slice-mmtc-01,mMTC,2026-09-15 08:36:04.961545+00:00,20.03,13.12,100.0,0.1971,
slice-mmtc-01,mMTC,2026-09-15 08:41:04.961545+00:00,19.27,16.8,100.0,0.1974,
slice-mmtc-01,mMTC,2026-09-15 08:46:04.961545+00:00,21.65,15.32,100.0,0.1977,
slice-mmtc-01,mMTC,2026-09-15 08:51:04.961545+00:00,9.74,15.91,100.0,0.1981,
slice-mmtc-01,mMTC,2026-09-15 08:56:04.961545+00:00,24.97,13.06,100.0,0.1985,
slice-mmtc-01,mMTC,2026-09-15 09:01:04.961545+00:00,26.27,16.57,100.0,0.1988,
slice-mmtc-01,mMTC,2026-09-15 09:06:04.961545+00:00,17.52,14.66,100.0,0.1992,
slice-mmtc-01,mMTC,2026-09-15 09:11:04.961545+00:00,26.89,15.04,100.0,0.1995,
slice-mmtc-01,mMTC,2026-09-15 09:16:04.961545+00:00,17.56,14.14,100.0,0.1999,
slice-mmtc-01,mMTC,2026-09-15 09:21:04.961545+00:00,11.21,14.67,100.0,0.2003,
slice-mmtc-01,mMTC,2026-09-15 09:26:04.961545+00:00,26.83,13.67,100.0,0.2006,
slice-mmtc-01,mMTC,2026-09-15 09:31:04.961545+00:00,14.18,15.03,100.0,0.201,
slice-mmtc-01,mMTC,2026-09-15 09:36:04.961545+00:00,13.49,15.11,100.0,0.2014,
slice-mmtc-01,mMTC,2026-09-15 09:41:04.961545+00:00,11.61,17.05,100.0,0.2018,
slice-mmtc-01,mMTC,2026-09-15 09:46:04.961545+00:00,22.62,13.79,100.0,0.2021,
slice-mmtc-01,mMTC,2026-09-15 09:51:04.961545+00:00,20.41,15.38,100.0,0.2025,
slice-mmtc-01,mMTC,2026-09-15 09:56:04.961545+00:00,18.0,15.89,100.0,0.2029,
slice-mmtc-01,mMTC,2026-09-15 10:01:04.961545+00:00,20.54,16.67,100.0,0.2033,
slice-mmtc-01,mMTC,2026-09-15 10:06:04.961545+00:00,19.69,16.44,100.0,0.2037,
slice-mmtc-01,mMTC,2026-09-15 10:11:04.961545+00:00,14.97,15.46,100.0,0.204,
slice-mmtc-01,mMTC,2026-09-15 10:16:04.961545+00:00,23.24,13.27,100.0,0.2044,
slice-mmtc-01,mMTC,2026-09-15 10:21:04.961545+00:00,13.45,15.98,100.0,0.2048,
slice-mmtc-01,mMTC,2026-09-15 10:26:04.961545+00:00,34.36,13.62,100.0,0.2052,
slice-mmtc-01,mMTC,2026-09-15 10:31:04.961545+00:00,21.74,14.82,100.0,0.2055,
slice-mmtc-01,mMTC,2026-09-15 10:36:04.961545+00:00,7.05,12.07,100.0,0.2059,
slice-mmtc-01,mMTC,2026-09-15 10:41:04.961545+00:00,29.33,14.81,100.0,0.2063,
slice-mmtc-01,mMTC,2026-09-15 10:46:04.961545+00:00,20.75,15.68,100.0,0.2066,
slice-mmtc-01,mMTC,2026-09-15 10:51:04.961545+00:00,33.17,14.84,100.0,0.207,
slice-mmtc-01,mMTC,2026-09-15 10:56:04.961545+00:00,20.59,15.36,100.0,0.2074,
slice-mmtc-01,mMTC,2026-09-15 11:01:04.961545+00:00,27.98,15.21,100.0,0.2077,
slice-mmtc-01,mMTC,2026-09-15 11:06:04.961545+00:00,19.13,15.22,100.0,0.2081,
slice-mmtc-01,mMTC,2026-09-15 11:11:04.961545+00:00,23.67,14.71,100.0,0.2084,
slice-mmtc-01,mMTC,2026-09-15 11:16:04.961545+00:00,15.69,16.57,100.0,0.2088,
slice-mmtc-01,mMTC,2026-09-15 11:21:04.961545+00:00,29.73,16.66,100.0,0.2091,
slice-mmtc-01,mMTC,2026-09-15 11:26:04.961545+00:00,17.49,15.07,100.0,0.2094,
slice-mmtc-01,mMTC,2026-09-15 11:31:04.961545+00:00,15.53,16.0,100.0,0.2098,
slice-mmtc-01,mMTC,2026-09-15 11:36:04.961545+00:00,11.25,14.52,100.0,0.2101,
slice-mmtc-01,mMTC,2026-09-15 11:41:04.961545+00:00,9.16,14.74,100.0,0.2104,
slice-mmtc-01,mMTC,2026-09-15 11:46:04.961545+00:00,15.28,14.76,100.0,0.2107,
slice-mmtc-01,mMTC,2026-09-15 11:51:04.961545+00:00,23.98,13.91,100.0,0.211,
slice-mmtc-01,mMTC,2026-09-15 11:56:04.961545+00:00,23.89,15.31,100.0,0.2113,
slice-mmtc-01,mMTC,2026-09-15 12:01:04.961545+00:00,24.43,14.81,100.0,0.2116,
slice-mmtc-01,mMTC,2026-09-15 12:06:04.961545+00:00,14.06,17.37,100.0,0.2118,
slice-mmtc-01,mMTC,2026-09-15 12:11:04.961545+00:00,15.43,15.44,100.0,0.2121,
slice-mmtc-01,mMTC,2026-09-15 12:16:04.961545+00:00,24.73,14.71,100.0,0.2123,
slice-mmtc-01,mMTC,2026-09-15 12:21:04.961545+00:00,21.77,16.37,100.0,0.2126,
slice-mmtc-01,mMTC,2026-09-15 12:26:04.961545+00:00,16.25,14.99,100.0,0.2128,
slice-mmtc-01,mMTC,2026-09-15 12:31:04.961545+00:00,21.17,17.55,100.0,0.2131,
slice-mmtc-01,mMTC,2026-09-15 12:36:04.961545+00:00,22.65,16.04,100.0,0.2133,
slice-mmtc-01,mMTC,2026-09-15 12:41:04.961545+00:00,21.55,16.91,100.0,0.2135,
